file,Sij,baseline_test_MSE,ufrf_test_MSE,freq_min_GHz,freq_max_GHz,device_type,family,leaderboard,improvement_%
GRT32ER60J107ME13_DC0V_25degC_series.s2p,S11,0.8225410706788893,0.8008030263284525,1e-07,6.0,passive,GRT,results/batch_s11_interleave_sparameters/leaderboard.csv,2.6427913602533155
KCM55WC71E107MH13_DC0V_25degC_series.s2p,S11,0.8548123092413312,0.83411498311352,1e-07,3.0,passive,KCM,results/batch_s11_interleave_sparameters/leaderboard.csv,2.421271418772702
KCM55WR71E686MH01_DC0V_25degC_series.s2p,S11,0.8341771121991461,0.812245879610389,1e-07,6.0,passive,KCM,results/batch_s11_interleave_sparameters/leaderboard.csv,2.629085870138505
KRM55WC71E107MH13_DC0V_25degC_series.s2p,S11,0.8548123092413312,0.83411498311352,1e-07,3.0,passive,KRM,results/batch_s11_interleave_sparameters/leaderboard.csv,2.421271418772702
04AF101.s2p,S11,0.6731457270227849,0.6673971031429834,0.001,1.0,passive,unknown,results/batch_s11_0402af/leaderboard.csv,0.8539939643124083
04AF141.s2p,S11,0.5416961870562613,0.5193060766428824,0.001,6.0,passive,unknown,results/batch_s11_0402af/leaderboard.csv,4.1333335822527095
04AF181.s2p,S11,0.5176804508738275,0.4957014210173723,0.001,6.0,passive,unknown,results/batch_s11_0402af/leaderboard.csv,4.245675072210154
04AF200.s2p,S11,0.591689947010653,0.5518473939040028,0.001,6.0,passive,unknown,results/batch_s11_0402af/leaderboard.csv,6.733687686928514
04AF201.s2p,S11,0.552611414732251,0.5437447235710543,0.001,3.0,passive,unknown,results/batch_s11_0402af/leaderboard.csv,1.6045074214568482
04AF220.s2p,S11,0.5960551980902293,0.5529437787637899,0.001,6.0,passive,unknown,results/batch_s11_0402af/leaderboard.csv,7.232789759164784
04AF221.s2p,S11,0.5014933718021667,0.4788646145367834,0.001,6.0,passive,unknown,results/batch_s11_0402af/leaderboard.csv,4.51227444623337
04AF251.s2p,S11,0.4905683988171513,0.4684456521504882,0.001,6.0,passive,unknown,results/batch_s11_0402af/leaderboard.csv,4.509615115854387
04AF271.s2p,S11,0.4849884334147263,0.461912693942309,0.001,6.0,passive,unknown,results/batch_s11_0402af/leaderboard.csv,4.757997899031262
04AF301.s2p,S11,0.4711816836217517,0.4509969727673636,0.001,6.0,passive,unknown,results/batch_s11_0402af/leaderboard.csv,4.283848790393918
04AF330.s2p,S11,0.6008837310745647,0.5441334300055253,0.001,6.0,passive,unknown,results/batch_s11_0402af/leaderboard.csv,9.444472887883396
04AF331.s2p,S11,0.4941393251446333,0.4865590417787109,0.001,3.0,passive,unknown,results/batch_s11_0402af/leaderboard.csv,1.534037665126874
04AF360.s2p,S11,0.6021821437763859,0.5429608473199915,0.001,6.0,passive,unknown,results/batch_s11_0402af/leaderboard.csv,9.834449106213555
04AF361.s2p,S11,0.4590603771297868,0.4369324892589113,0.001,6.0,passive,unknown,results/batch_s11_0402af/leaderboard.csv,4.820256544297536
04AF390.s2p,S11,0.6033881481015886,0.5427932901744181,0.001,6.0,passive,unknown,results/batch_s11_0402af/leaderboard.csv,10.042434230406608
04AF391.s2p,S11,0.4751439747963564,0.4676346702937341,0.001,3.0,passive,unknown,results/batch_s11_0402af/leaderboard.csv,1.5804271759608675
04AF421.s2p,S11,0.4443955696164104,0.4227475405076979,0.001,6.0,passive,unknown,results/batch_s11_0402af/leaderboard.csv,4.871342242992759
04AF471.s2p,S11,0.4306191190028856,0.4099395998752536,0.001,6.0,passive,unknown,results/batch_s11_0402af/leaderboard.csv,4.802276121765375
04AF510.s2p,S11,0.6159901284419851,0.5464228737158745,0.001,6.0,passive,unknown,results/batch_s11_0402af/leaderboard.csv,11.293566489785483
04AF560.s2p,S11,0.6130966165515607,0.5448413887442666,0.001,6.0,passive,unknown,results/batch_s11_0402af/leaderboard.csv,11.132866495203357
04AF561.s2p,S11,0.4151330908879064,0.3947505880194637,0.001,6.0,passive,unknown,results/batch_s11_0402af/leaderboard.csv,4.909871873824274
04AF720.s2p,S11,0.5975498711784746,0.5789804222991267,0.001,6.0,passive,unknown,results/batch_s11_0402af/leaderboard.csv,3.1075981729735136
04AF780.s2p,S11,0.592747990850125,0.5727203634523537,0.001,6.0,passive,unknown,results/batch_s11_0402af/leaderboard.csv,3.3787760915136107
GCM32ED70E107ME36_DC0V_25degC_series.s2p,S22,0.8194472192352622,0.8063617643057107,1e-07,6.0,passive,GCM,results/batch_s22_sparameters/leaderboard.csv,1.5968636688722073
GCM32ED70E227ME35_DC0V_25degC_series.s2p,S22,0.8202568977974594,0.807287825046447,1e-07,6.0,passive,GCM,results/batch_s22_sparameters/leaderboard.csv,1.5810988954602734
GCM32ED70E227ME36_DC0V_25degC_series.s2p,S22,0.8202568977974594,0.807287825046447,1e-07,6.0,passive,GCM,results/batch_s22_sparameters/leaderboard.csv,1.5810988954602734
GCM32EM8EA227ME08_DC0V_25degC_series.s2p,S22,0.8202568977974594,0.807287825046447,1e-07,6.0,passive,GCM,results/batch_s22_sparameters/leaderboard.csv,1.5810988954602734
GRM21BC80E107ME15_DC0V_25degC_series.s2p,S22,0.819945088281645,0.8063018330577194,1e-07,6.0,passive,GRM,results/batch_s22_sparameters/leaderboard.csv,1.6639230381290198
GRM21BC80G107ME15_DC0V_25degC_series.s2p,S22,0.819945088281645,0.8063018330577194,1e-07,6.0,passive,GRM,results/batch_s22_sparameters/leaderboard.csv,1.6639230381290198
GRM21BD70E107ME01_DC0V_25degC_series.s2p,S22,0.8197214878312302,0.8060902804785289,1e-07,6.0,passive,GRM,results/batch_s22_sparameters/leaderboard.csv,1.6629071648183726
GRM21BR60E107ME15_DC0V_25degC_series.s2p,S22,0.819945088281645,0.8063018330577194,1e-07,6.0,passive,GRM,results/batch_s22_sparameters/leaderboard.csv,1.6639230381290198
GRM21BR60G107ME11_DC0V_25degC_series.s2p,S22,0.819945088281645,0.8063018330577194,1e-07,6.0,passive,GRM,results/batch_s22_sparameters/leaderboard.csv,1.6639230381290198
GRM21BR60J107ME15_DC0V_25degC_series.s2p,S22,0.819945088281645,0.8063018330577194,1e-07,6.0,passive,GRM,results/batch_s22_sparameters/leaderboard.csv,1.6639230381290198
GRM31CC80E227ME11_DC0V_25degC_series.s2p,S22,0.8200228232732242,0.8071716553009776,1e-07,6.0,passive,GRM,results/batch_s22_sparameters/leaderboard.csv,1.567171986866117
GRM31CC80G227ME11_DC0V_25degC_series.s2p,S22,0.8200228232732242,0.8071716553009776,1e-07,6.0,passive,GRM,results/batch_s22_sparameters/leaderboard.csv,1.567171986866117
GRM31CD80G107MEA8_DC0V_25degC_series.s2p,S22,0.8197976091169007,0.8067238948320942,1e-07,6.0,passive,GRM,results/batch_s22_sparameters/leaderboard.csv,1.5947490135876028
GRM31CD80J107MEA8_DC0V_25degC_series.s2p,S22,0.8197976091169007,0.8067238948320942,1e-07,6.0,passive,GRM,results/batch_s22_sparameters/leaderboard.csv,1.5947490135876028
GRM31CR60E227ME11_DC0V_25degC_series.s2p,S22,0.8200228232732242,0.8071716553009776,1e-07,6.0,passive,GRM,results/batch_s22_sparameters/leaderboard.csv,1.567171986866117
GRM31CR60G107MEA8_DC0V_25degC_series.s2p,S22,0.8197976091169007,0.8067238948320942,1e-07,6.0,passive,GRM,results/batch_s22_sparameters/leaderboard.csv,1.5947490135876028
GRM31CR60G227ME11_DC0V_25degC_series.s2p,S22,0.8200228232732242,0.8071716553009776,1e-07,6.0,passive,GRM,results/batch_s22_sparameters/leaderboard.csv,1.567171986866117
GRM31CR60J107KEA8_DC0V_25degC_series.s2p,S22,0.8197976091169007,0.8067238948320942,1e-07,6.0,passive,GRM,results/batch_s22_sparameters/leaderboard.csv,1.5947490135876028
GRM31CR60J107MEA8_DC0V_25degC_series.s2p,S22,0.8197976091169007,0.8067238948320942,1e-07,6.0,passive,GRM,results/batch_s22_sparameters/leaderboard.csv,1.5947490135876028
GRM31CR60J227ME11_DC0V_25degC_series.s2p,S22,0.8200228232732242,0.8071716553009776,1e-07,6.0,passive,GRM,results/batch_s22_sparameters/leaderboard.csv,1.567171986866117
GRM31CR61A107MEA8_DC0V_25degC_series.s2p,S22,0.8197976091169007,0.8067238948320942,1e-07,6.0,passive,GRM,results/batch_s22_sparameters/leaderboard.csv,1.5947490135876028
GRM32EB30J107ME16_DC0V_20degC_series.s2p,S22,0.818197124065373,0.8047159878094894,1e-07,6.0,passive,GRM,results/batch_s22_sparameters/leaderboard.csv,1.647663608116829
GRM32EC70G107ME15_DC0V_25degC_series.s2p,S22,0.8182756330504987,0.804797773873321,1e-07,6.0,passive,GRM,results/batch_s22_sparameters/leaderboard.csv,1.6471050380582373
GRM32EC70J107ME15_DC0V_25degC_series.s2p,S22,0.8182756330504987,0.804797773873321,1e-07,6.0,passive,GRM,results/batch_s22_sparameters/leaderboard.csv,1.6471050380582373
GRM32EC80E227ME05_DC0V_25degC_series.s2p,S22,0.818970520894921,0.8061147988039435,1e-07,6.0,passive,GRM,results/batch_s22_sparameters/leaderboard.csv,1.569741738314275
GRM32EC80E337ME05_DC0V_25degC_series.s2p,S22,0.8189852056725633,0.8061437787279031,1e-07,6.0,passive,GRM,results/batch_s22_sparameters/leaderboard.csv,1.567968121489398
GRM32EC80G107KE20_DC0V_25degC_series.s2p,S22,0.8182756330504987,0.804797773873321,1e-07,6.0,passive,GRM,results/batch_s22_sparameters/leaderboard.csv,1.6471050380582373
GRM32EC80G107ME20_DC0V_25degC_series.s2p,S22,0.8182756330504987,0.804797773873321,1e-07,6.0,passive,GRM,results/batch_s22_sparameters/leaderboard.csv,1.6471050380582373
GRM32EC80G227ME05_DC0V_25degC_series.s2p,S22,0.818970520894921,0.8061147988039435,1e-07,6.0,passive,GRM,results/batch_s22_sparameters/leaderboard.csv,1.569741738314275
GRM32EC80J107ME20_DC0V_25degC_series.s2p,S22,0.8182756330504987,0.804797773873321,1e-07,6.0,passive,GRM,results/batch_s22_sparameters/leaderboard.csv,1.6471050380582373
GRM32EC80J227ME01_DC0V_25degC_series.s2p,S22,0.819736383425111,0.8062755635386155,1e-07,6.0,passive,GRM,results/batch_s22_sparameters/leaderboard.csv,1.6420913062626366
GRM32ED70E227ME01_DC0V_25degC_series.s2p,S22,0.819736383425111,0.8062755635386155,1e-07,6.0,passive,GRM,results/batch_s22_sparameters/leaderboard.csv,1.6420913062626366
GRM32ED70G227ME01_DC0V_25degC_series.s2p,S22,0.819736383425111,0.8062755635386155,1e-07,6.0,passive,GRM,results/batch_s22_sparameters/leaderboard.csv,1.6420913062626366
GRM32EE70G107ME19_DC0V_25degC_series.s2p,S22,0.8182756330504987,0.804797773873321,1e-07,6.0,passive,GRM,results/batch_s22_sparameters/leaderboard.csv,1.6471050380582373
GRM32EE70J107ME15_DC0V_25degC_series.s2p,S22,0.8182756330504987,0.804797773873321,1e-07,6.0,passive,GRM,results/batch_s22_sparameters/leaderboard.csv,1.6471050380582373
GRM32ER60E337ME05_DC0V_25degC_series.s2p,S22,0.8189852056725633,0.8061437787279031,1e-07,6.0,passive,GRM,results/batch_s22_sparameters/leaderboard.csv,1.567968121489398
GRM32ER60G227ME05_DC0V_25degC_series.s2p,S22,0.818970520894921,0.8061147988039435,1e-07,6.0,passive,GRM,results/batch_s22_sparameters/leaderboard.csv,1.569741738314275
GRM32ER60G337ME05_DC0V_25degC_series.s2p,S22,0.8189852056725633,0.8061437787279031,1e-07,6.0,passive,GRM,results/batch_s22_sparameters/leaderboard.csv,1.567968121489398
GRM32ER60J107ME20_DC0V_25degC_series.s2p,S22,0.8182756330504987,0.804797773873321,1e-07,6.0,passive,GRM,results/batch_s22_sparameters/leaderboard.csv,1.6471050380582373
GRM32ER60J227ME05_DC0V_25degC_series.s2p,S22,0.818970520894921,0.8061147988039435,1e-07,6.0,passive,GRM,results/batch_s22_sparameters/leaderboard.csv,1.569741738314275
GRM32ER61A107ME20_DC0V_25degC_series.s2p,S22,0.8182756330504987,0.804797773873321,1e-07,6.0,passive,GRM,results/batch_s22_sparameters/leaderboard.csv,1.6471050380582373
GRT32EC70G107ME13_DC0V_25degC_series.s2p,S22,0.8182756330504987,0.804797773873321,1e-07,6.0,passive,GRT,results/batch_s22_sparameters/leaderboard.csv,1.6471050380582373
GRT32EC70J107ME13_DC0V_25degC_series.s2p,S22,0.8182756330504987,0.804797773873321,1e-07,6.0,passive,GRT,results/batch_s22_sparameters/leaderboard.csv,1.6471050380582373
GRT32ER60J107ME13_DC0V_25degC_series.s2p,S22,0.8182756330504987,0.804797773873321,1e-07,6.0,passive,GRT,results/batch_s22_sparameters/leaderboard.csv,1.6471050380582373
KCM55WC71E107MH13_DC0V_25degC_series.s2p,S22,0.8381167573203626,0.8257204307760204,1e-07,3.0,passive,KCM,results/batch_s22_sparameters/leaderboard.csv,1.4790691674004808
KCM55WR71E686MH01_DC0V_25degC_series.s2p,S22,0.8344855353324592,0.8210412671526399,1e-07,6.0,passive,KCM,results/batch_s22_sparameters/leaderboard.csv,1.611084627663804
KRM55WC71E107MH13_DC0V_25degC_series.s2p,S22,0.8381167573203626,0.8257204307760204,1e-07,3.0,passive,KRM,results/batch_s22_sparameters/leaderboard.csv,1.4790691674004808
LQG15HH10NH02_series.s2p,S12,0.0558504679048601,0.0560987402842803,0.05,20.0,passive,LQG,results/batch_s12_sparameters (3)/leaderboard.csv,-0.44453052719832226
LQG15HH10NJ02_series.s2p,S12,0.0558504679048601,0.0560987402842803,0.05,20.0,passive,LQG,results/batch_s12_sparameters (3)/leaderboard.csv,-0.44453052719832226
LQG15HH12NG02_series.s2p,S12,0.0565754580119016,0.0569403325417978,0.05,20.0,passive,LQG,results/batch_s12_sparameters (3)/leaderboard.csv,-0.6449342925680602
LQG15HH12NH02_series.s2p,S12,0.0565754580119016,0.0569403325417978,0.05,20.0,passive,LQG,results/batch_s12_sparameters (3)/leaderboard.csv,-0.6449342925680602
LQG15HH12NJ02_series.s2p,S12,0.0565754580119016,0.0569403325417978,0.05,20.0,passive,LQG,results/batch_s12_sparameters (3)/leaderboard.csv,-0.6449342925680602
LQG15HH15NG02_series.s2p,S12,0.0535444578128015,0.0529822833031633,0.05,20.0,passive,LQG,results/batch_s12_sparameters (3)/leaderboard.csv,1.049921005090091
LQG15HH15NH02_series.s2p,S12,0.0535444578128015,0.0529822833031633,0.05,20.0,passive,LQG,results/batch_s12_sparameters (3)/leaderboard.csv,1.049921005090091
LQG15HH15NJ02_series.s2p,S12,0.0535444578128015,0.0529822833031633,0.05,20.0,passive,LQG,results/batch_s12_sparameters (3)/leaderboard.csv,1.049921005090091
LQG15HH18NG02_series.s2p,S12,0.0430406242492435,0.0426442887176542,0.05,20.0,passive,LQG,results/batch_s12_sparameters (3)/leaderboard.csv,0.9208405744632391
LQG15HH18NH02_series.s2p,S12,0.0430406242492435,0.0426442887176542,0.05,20.0,passive,LQG,results/batch_s12_sparameters (3)/leaderboard.csv,0.9208405744632391
LQG15HH18NJ02_series.s2p,S12,0.0430406242492435,0.0426442887176542,0.05,20.0,passive,LQG,results/batch_s12_sparameters (3)/leaderboard.csv,0.9208405744632391
LQG15HH1N0B02_series.s2p,S12,0.051324276324639,0.0510714416127152,0.05,20.0,passive,LQG,results/batch_s12_sparameters (3)/leaderboard.csv,0.4926220689884739
LQG15HH1N0C02_series.s2p,S12,0.051324276324639,0.0510714416127152,0.05,20.0,passive,LQG,results/batch_s12_sparameters (3)/leaderboard.csv,0.4926220689884739
LQG15HH1N0S02_series.s2p,S12,0.051324276324639,0.0510714416127152,0.05,20.0,passive,LQG,results/batch_s12_sparameters (3)/leaderboard.csv,0.4926220689884739
LQG15HH1N1B02_series.s2p,S12,0.0534024391060089,0.0536911497518263,0.05,20.0,passive,LQG,results/batch_s12_sparameters (3)/leaderboard.csv,-0.5406319461256931
LQG15HH1N1C02_series.s2p,S12,0.0534024391060089,0.0536911497518263,0.05,20.0,passive,LQG,results/batch_s12_sparameters (3)/leaderboard.csv,-0.5406319461256931
LQG15HH1N1S02_series.s2p,S12,0.0534024391060089,0.0536911497518263,0.05,20.0,passive,LQG,results/batch_s12_sparameters (3)/leaderboard.csv,-0.5406319461256931
LQG15HH1N2B02_series.s2p,S12,0.0463373473055849,0.0475329378311944,0.05,20.0,passive,LQG,results/batch_s12_sparameters (3)/leaderboard.csv,-2.580187678256245
LQG15HH1N2C02_series.s2p,S12,0.0463373473055849,0.0475329378311944,0.05,20.0,passive,LQG,results/batch_s12_sparameters (3)/leaderboard.csv,-2.580187678256245
LQG15HH1N2S02_series.s2p,S12,0.0463373473055849,0.0475329378311944,0.05,20.0,passive,LQG,results/batch_s12_sparameters (3)/leaderboard.csv,-2.580187678256245
LQG15HH1N3B02_series.s2p,S12,0.0398883121142481,0.0411592292492445,0.05,20.0,passive,LQG,results/batch_s12_sparameters (3)/leaderboard.csv,-3.186189306171288
LQG15HH1N3C02_series.s2p,S12,0.0398883121142481,0.0411592292492445,0.05,20.0,passive,LQG,results/batch_s12_sparameters (3)/leaderboard.csv,-3.186189306171288
LQG15HH1N3S02_series.s2p,S12,0.0398883121142481,0.0411592292492445,0.05,20.0,passive,LQG,results/batch_s12_sparameters (3)/leaderboard.csv,-3.186189306171288
LQP03TN0N6BZ2_series.s2p,S12,8.454130738875119e-05,8.419973317765594e-05,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,0.404032326498768
LQP15MN10NG02_series.s2p,S12,0.0138412753434787,0.0138654130323012,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,-0.1743891962518609
LQP15MN12NG02_series.s2p,S12,0.01208374531498,0.0120943192851964,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,-0.08750573552135155
LQP15MN15NG02_series.s2p,S12,0.0099483776665413,0.009948553425236,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,-0.0017667071013172284
LQP15MN18NG02_series.s2p,S12,0.0083220402735132,0.008317636468154,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,0.05291737620179073
LQP15MN1N0B02_series.s2p,S12,0.0003552140933983,0.0003553567252275,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,-0.04015376412445522
LQP15MN1N0W02_series.s2p,S12,0.0003552140933983,0.0003553567252275,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,-0.04015376412445522
LQP15MN1N1B02_series.s2p,S12,0.00066178396302,0.0006617165863059,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,0.010181073864727826
LQP15MN1N1W02_series.s2p,S12,0.00066178396302,0.0006617165863059,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,0.010181073864727826
LQP15MN1N2B02_series.s2p,S12,0.0008428344683693,0.0008430632701635,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,-0.027146705881954395
LQP15MN1N2W02_series.s2p,S12,0.0008428344683693,0.0008430632701635,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,-0.027146705881954395
LQP15MN1N3B02_series.s2p,S12,0.0010170132043224,0.0010176452344968,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,-0.062145719614443325
LQP15MN1N3W02_series.s2p,S12,0.0010170132043224,0.0010176452344968,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,-0.062145719614443325
LQP15MN1N4W02_series.s2p,S12,0.0012311257325869,0.0012323959740631,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,-0.10317723385822544
LQP15MN1N5B02_series.s2p,S12,0.0014129431791704,0.0014148421250937,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,-0.13439648184685712
LQP15MN1N5W02_series.s2p,S12,0.0014129431791704,0.0014148421250937,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,-0.13439648184685712
LQP15MN1N6B02_series.s2p,S12,0.002067876174278,0.0020702880230802,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,-0.11663410179973525
LQP15MN1N6W02_series.s2p,S12,0.002067876174278,0.0020702880230802,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,-0.11663410179973525
LQP15MN1N7W02_series.s2p,S12,0.0035437274135296,0.0035472493150443,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,-0.099384097694808
LQP15MN1N8B02_series.s2p,S12,0.0044638510478573,0.004469367632493,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,-0.12358352858453464
LQP15MN1N8W02_series.s2p,S12,0.0044638510478573,0.004469367632493,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,-0.12358352858453464
LQP15MN1N9W02_series.s2p,S12,0.0056717489622588,0.0056802662940137,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,-0.15017116962644883
LQP15MN22NG02_series.s2p,S12,0.0067276613708062,0.006720105048704,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,0.11231721820884426
LQP15MN27NG02_series.s2p,S12,0.0052268144595982,0.0052182625051383,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,0.16361695112778415
LQP15MN2N0B02_series.s2p,S12,0.0071925028752827,0.0072054445949458,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,-0.179933465269433
LQP15MN2N0W02_series.s2p,S12,0.0071925028752827,0.0072054445949458,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,-0.179933465269433
LQP15MN2N1W02_series.s2p,S12,0.0081887661290689,0.0082066036688277,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,-0.21782939551148323
LQP15MN2N2B02_series.s2p,S12,0.0091702360483152,0.0091930106893911,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,-0.24835392410736187
LQP15MN2N2W02_series.s2p,S12,0.0091702360483152,0.0091930106893911,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,-0.24835392410736187
LQP15MN2N3W02_series.s2p,S12,0.0093228643662459,0.0093475877105607,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,-0.2651904322915212
LQP15MN2N4B02_series.s2p,S12,0.0103833210277856,0.0104141758336569,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,-0.29715739105757766
LQP15MN2N4W02_series.s2p,S12,0.0103833210277856,0.0104141758336569,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,-0.29715739105757766
LQP15MN2N5W02_series.s2p,S12,0.0184989219794666,0.0185859711093716,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,-0.47056325769480706
LQP15MN2N6W02_series.s2p,S12,0.0113624655710948,0.011400845924886,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,-0.33778191494667364
LQP15MN2N7B02_series.s2p,S12,0.011113427563885,0.0111516679869093,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,-0.344092070645861
LQP15MN2N7W02_series.s2p,S12,0.011113427563885,0.0111516679869093,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,-0.344092070645861
LQP15MN2N8W02_series.s2p,S12,0.011584712783594,0.011626370723395,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,-0.3595940665874463
LQP15MN2N9W02_series.s2p,S12,0.0119250292753314,0.0119693078837865,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,-0.37130817403272204
LQP15MN33NG02_series.s2p,S12,0.0040286060948155,0.0040204062981999,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,0.2035392992666099
LQP15MN3N0B02_series.s2p,S12,0.0118596019620201,0.0119041275176593,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,-0.3754388703920335
LQP15MN3N0W02_series.s2p,S12,0.0118596019620201,0.0119041275176593,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,-0.3754388703920335
LQP15MN3N1W02_series.s2p,S12,0.0118994190254171,0.0119447812172757,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,-0.38121350094241535
LQP15MN3N2W02_series.s2p,S12,0.0141747376838902,0.0142340687382484,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,-0.4185689758875176
LQP15MN3N3B02_series.s2p,S12,0.0147555105288464,0.0148190285718418,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,-0.4304699784614302
LQP15MN3N3W02_series.s2p,S12,0.0147555105288464,0.0148190285718418,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,-0.4304699784614302
LQP15MN3N4W02_series.s2p,S12,0.0153232239286151,0.0153908485774212,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,-0.44132128539748805
LQP15MN3N5W02_series.s2p,S12,0.0159931998445032,0.0160653620662135,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,-0.45120565247674255
LQP15MN3N6B02_series.s2p,S12,0.0163521779955675,0.0164268456183365,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,-0.4566218811294729
LQP15MN3N6W02_series.s2p,S12,0.0163521779955675,0.0164268456183365,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,-0.4566218811294729
LQP15MN3N7W02_series.s2p,S12,0.0163451691579458,0.016419598960796,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,-0.45536269542991037
LQP15MN3N8W02_series.s2p,S12,0.0174241001182385,0.0175063998434912,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,-0.4723327155733726
LQP15MN3N9B02_series.s2p,S12,0.0157297608522466,0.0157992668896988,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,-0.4418759961139162
LQP15MN3N9W02_series.s2p,S12,0.0157297608522466,0.0157992668896988,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,-0.4418759961139162
LQP15MN4N3B02_series.s2p,S12,0.0172030031356287,0.0172810123494602,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,-0.45346276586984496
LQP15MN4N7B02_series.s2p,S12,0.0169313053007971,0.0170052713869681,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,-0.43685991633212656
LQP15MN5N1B02_series.s2p,S12,0.0165699066114488,0.0166386068579806,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,-0.4146085318569759
LQP15MN5N6B02_series.s2p,S12,0.0163605326118429,0.0164251782007572,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,-0.39513132272665946
LQP15MN6N2B02_series.s2p,S12,0.0160579567587406,0.0161149888996709,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,-0.35516436983339855
LQP15MN6N8B02_series.s2p,S12,0.0153993158352944,0.0154481201543731,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,-0.3169252426581421
LQP15MN7N5B02_series.s2p,S12,0.0147093738412145,0.0147497870482315,0.05,20.0,passive,LQP,results/batch_s12_sparameters (3)/leaderboard.csv,-0.2747445775276016
