file,Sij,baseline_test_MSE,ufrf_test_MSE,improvement_percent,device_type,freq_min_GHz,freq_max_GHz,family
RDEC71H106K3P1H03B_DC0V_25degC_series.s2p,S22,0.9474106007012664,0.929836861088472,1.854923261338502,passive,1e-07,0.1,RDEC
RDEC71H106K3S1H03A_DC0V_25degC_series.s2p,S22,0.9474106007012664,0.929836861088472,1.854923261338502,passive,1e-07,0.1,RDEC
RDEC71H226MWK1H03B_DC0V_25degC_series.s2p,S22,0.9735393622839316,0.9560655793655528,1.794871742770124,passive,1e-07,0.1,RDEC
RDEC71H226MWM1H03A_DC0V_25degC_series.s2p,S22,0.9735393622839316,0.9560655793655528,1.794871742770124,passive,1e-07,0.1,RDEC
RDEC71H475K2K1H03B_DC0V_25degC_series.s2p,S22,0.9052547477575598,0.8877027296764751,1.9389037311942745,passive,1e-07,0.1,RDEC
RDEC71H475K2M1H03A_DC0V_25degC_series.s2p,S22,0.9052547477575598,0.8877027296764751,1.9389037311942745,passive,1e-07,0.1,RDEC
RDEC71H475K2P1H03B_DC0V_25degC_series.s2p,S22,0.905257368508852,0.8876821628641322,1.941459551295312,passive,1e-07,0.1,RDEC
RDEC71H475K2S1H03A_DC0V_25degC_series.s2p,S22,0.905257368508852,0.8876821628641322,1.941459551295312,passive,1e-07,0.1,RDEC
RDEC72A475K3K1H03B_DC0V_25degC_series.s2p,S22,0.9037981361380264,0.8862430119601463,1.9423722483976444,passive,1e-07,0.1,RDEC
RDEC72A475K3M1H03A_DC0V_25degC_series.s2p,S22,0.9037981361380264,0.8862430119601463,1.9423722483976444,passive,1e-07,0.1,RDEC
RDEC72A475K3P1H03B_DC0V_25degC_series.s2p,S22,0.9038168045657023,0.8862459890470433,1.9440682481116365,passive,1e-07,0.1,RDEC
RDEC72A475K3S1H03A_DC0V_25degC_series.s2p,S22,0.9038168045657023,0.8862459890470433,1.9440682481116365,passive,1e-07,0.1,RDEC
RDEC72A475MWK1H03B_DC0V_25degC_series.s2p,S22,0.8996072851468677,0.8820444748946563,1.9522752363376137,passive,1e-07,0.1,RDEC
RDEC72A475MWM1H03A_DC0V_25degC_series.s2p,S22,0.8996072851468677,0.8820444748946563,1.9522752363376137,passive,1e-07,0.1,RDEC
RDER71H335K3K1H03B_DC0V_25degC_series.s2p,S22,0.8772183794601904,0.8596955889277232,1.9975402867470815,passive,1e-07,0.1,RDER
RDER71H335K3M1H03A_DC0V_25degC_series.s2p,S22,0.8772183794601904,0.8596955889277232,1.9975402867470815,passive,1e-07,0.1,RDER
RDER71H335K3P1H03B_DC0V_25degC_series.s2p,S22,0.8785182319412967,0.8609736849627396,1.9970612265824277,passive,1e-07,0.1,RDER
RDER71H335K3S1H03A_DC0V_25degC_series.s2p,S22,0.8785182319412967,0.8609736849627396,1.9970612265824277,passive,1e-07,0.1,RDER
RHEL81E106K3A2H03B_DC0V_25degC_series.s2p,S22,0.9489623844599524,0.931366955552692,1.8541755917199736,passive,1e-07,0.1,RHEL
RHEL81E106K3DBH03A_DC0V_25degC_series.s2p,S22,0.9489623844599524,0.931366955552692,1.8541755917199736,passive,1e-07,0.1,RHEL
RHEL81E106K3K1H03B_DC0V_25degC_series.s2p,S22,0.9489822163389424,0.9314247996011265,1.850131270694432,passive,1e-07,0.1,RHEL
RHEL81E106K3M1H03A_DC0V_25degC_series.s2p,S22,0.9489822163389424,0.9314247996011265,1.850131270694432,passive,1e-07,0.1,RHEL
RHEL81E226MWK1H03B_DC0V_25degC_series.s2p,S22,0.9723752011100494,0.9548233464880952,1.8050495942221825,passive,1e-07,0.1,RHEL
RHEL81E226MWM1H03A_DC0V_25degC_series.s2p,S22,0.9723752011100494,0.9548233464880952,1.8050495942221825,passive,1e-07,0.1,RHEL
RHEL81H106MWK1H03B_DC0V_25degC_series.s2p,S22,0.945970759985251,0.9284358971558746,1.8536368745319185,passive,1e-07,0.1,RHEL
RHEL81H106MWM1H03A_DC0V_25degC_series.s2p,S22,0.945970759985251,0.9284358971558746,1.8536368745319185,passive,1e-07,0.1,RHEL
RHEL81H335K3A2H03B_DC0V_25degC_series.s2p,S22,0.8796304126280129,0.8620622540329463,1.997220462464382,passive,1e-07,0.1,RHEL
RHEL81H335K3DBH03A_DC0V_25degC_series.s2p,S22,0.8796304126280129,0.8620622540329463,1.997220462464382,passive,1e-07,0.1,RHEL
RHEL81H335K3K1H03B_DC0V_25degC_series.s2p,S22,0.8772183794601904,0.8596955889277232,1.9975402867470815,passive,1e-07,0.1,RHEL
RHEL81H335K3M1H03A_DC0V_25degC_series.s2p,S22,0.8772183794601904,0.8596955889277232,1.9975402867470815,passive,1e-07,0.1,RHEL
RHEL81H475K3A2H03B_DC0V_25degC_series.s2p,S22,0.9059138347210144,0.8883207675828391,1.9420243365190784,passive,1e-07,0.1,RHEL
RHEL81H475K3DBH03A_DC0V_25degC_series.s2p,S22,0.9059138347210144,0.8883207675828391,1.9420243365190784,passive,1e-07,0.1,RHEL
RHEL81H475K3K1H03B_DC0V_25degC_series.s2p,S22,0.9059421737929024,0.8883871594698197,1.937763229366544,passive,1e-07,0.1,RHEL
RHEL81H475K3M1H03A_DC0V_25degC_series.s2p,S22,0.9059421737929024,0.8883871594698197,1.937763229366544,passive,1e-07,0.1,RHEL
