composite_id,left_id,right_id,u1,u2,u12,delta,cosine,oppose_overlap
C_K_4_1_mirror__K_8_5_mirror,K_4_1_mirror,K_8_5_mirror,89,186,206,-69,-0.5175433549313498,69
C_K_4_1_mirror__K_8_6,K_4_1_mirror,K_8_6,89,147,224,-12,0.7661295780748478,12
C_K_4_1_mirror__K_8_6_mirror,K_4_1_mirror,K_8_6_mirror,89,135,217,-7,0.6364049075408952,7
C_K_4_1_mirror__K_8_7,K_4_1_mirror,K_8_7,89,191,263,-17,0.32403223709825746,17
C_K_4_1_mirror__K_8_7_mirror,K_4_1_mirror,K_8_7_mirror,89,182,248,-23,0.259165197098757,23
C_K_4_1_mirror__K_8_8,K_4_1_mirror,K_8_8,89,149,212,-26,0.2493749896666116,26
C_K_4_1_mirror__K_8_8_mirror,K_4_1_mirror,K_8_8_mirror,89,135,211,-13,0.4416059099883533,13
C_K_4_1_mirror__K_8_9,K_4_1_mirror,K_8_9,89,134,218,-5,0.5038525816525482,5
C_K_4_1_mirror__K_8_9_mirror,K_4_1_mirror,K_8_9_mirror,89,458,499,-48,0.18740954306931648,48
C_K_4_1_mirror__K_8_10,K_4_1_mirror,K_8_10,89,199,239,-49,-0.4220569836241865,49
C_K_4_1_mirror__K_8_10_mirror,K_4_1_mirror,K_8_10_mirror,89,159,232,-16,0.4624018426905719,16
C_K_4_1_mirror__K_8_11,K_4_1_mirror,K_8_11,89,177,251,-15,0.44501834738983637,15
