file,Sij,baseline_test_MSE,train_improvement_percent,gate_threshold_percent,gated,device_type,freq_min_GHz,freq_max_GHz,family
LQG15HH1N2C02_series.s2p,S21,0.046238410094504,0.6531288699109219,2.0,False,passive,0.05,20.0,LQG
LQG15HH1N2S02_series.s2p,S21,0.046238410094504,0.6531288699109219,2.0,False,passive,0.05,20.0,LQG
LQG15HH1N3B02_series.s2p,S21,0.0397338270986495,0.814242976326864,2.0,False,passive,0.05,20.0,LQG
LQG15HH1N3C02_series.s2p,S21,0.0397338270986495,0.814242976326864,2.0,False,passive,0.05,20.0,LQG
LQG15HH1N3S02_series.s2p,S21,0.0397338270986495,0.814242976326864,2.0,False,passive,0.05,20.0,LQG
LQP03TN0N6BZ2_series.s2p,S21,1.760562226479454e-05,0.5472429847953652,2.0,False,passive,0.05,20.0,LQP
LQP15MN10NG02_series.s2p,S21,0.0417600088544712,0.3103210966149795,2.0,False,passive,0.05,20.0,LQP
LQP15MN12NG02_series.s2p,S21,0.0419069395467462,0.3209385781776368,2.0,False,passive,0.05,20.0,LQP
LQP15MN15NG02_series.s2p,S21,0.0417026216582136,0.3402758109264683,2.0,False,passive,0.05,20.0,LQP
LQP15MN18NG02_series.s2p,S21,0.0410859947788291,0.3562920107344937,2.0,False,passive,0.05,20.0,LQP
LQP15MN1N0B02_series.s2p,S21,0.0001487536824502,0.2626213848610013,2.0,False,passive,0.05,20.0,LQP
LQP15MN1N0W02_series.s2p,S21,0.0001487536824502,0.2626213848610013,2.0,False,passive,0.05,20.0,LQP
LQP15MN1N1B02_series.s2p,S21,0.000271451422822,0.2460142046656193,2.0,False,passive,0.05,20.0,LQP
LQP15MN1N1W02_series.s2p,S21,0.000271451422822,0.2460142046656193,2.0,False,passive,0.05,20.0,LQP
LQP15MN1N2B02_series.s2p,S21,0.0003505206065969,0.2098620162542686,2.0,False,passive,0.05,20.0,LQP
LQP15MN1N2W02_series.s2p,S21,0.0003505206065969,0.2098620162542686,2.0,False,passive,0.05,20.0,LQP
LQP15MN1N3B02_series.s2p,S21,0.0004185637912145,0.1782853121589455,2.0,False,passive,0.05,20.0,LQP
LQP15MN1N3W02_series.s2p,S21,0.0004185637912145,0.1782853121589455,2.0,False,passive,0.05,20.0,LQP
LQP15MN1N4W02_series.s2p,S21,0.0004894441689372,0.1435404259169733,2.0,False,passive,0.05,20.0,LQP
LQP15MN1N5B02_series.s2p,S21,0.0005365423933262,0.1184719063661216,2.0,False,passive,0.05,20.0,LQP
LQP15MN1N5W02_series.s2p,S21,0.0005365423933262,0.1184719063661216,2.0,False,passive,0.05,20.0,LQP
LQP15MN1N6B02_series.s2p,S21,0.0007073863467784,0.1050926578826278,2.0,False,passive,0.05,20.0,LQP
LQP15MN1N6W02_series.s2p,S21,0.0007073863467784,0.1050926578826278,2.0,False,passive,0.05,20.0,LQP
LQP15MN1N7W02_series.s2p,S21,0.0011093763926636,0.1018527741470904,2.0,False,passive,0.05,20.0,LQP
LQP15MN1N8B02_series.s2p,S21,0.001281720013565,0.085513103471529,2.0,False,passive,0.05,20.0,LQP
LQP15MN1N8W02_series.s2p,S21,0.001281720013565,0.085513103471529,2.0,False,passive,0.05,20.0,LQP
LQP15MN1N9W02_series.s2p,S21,0.0015140025093171,0.0731501606707943,2.0,False,passive,0.05,20.0,LQP
LQP15MN22NG02_series.s2p,S21,0.0398268273692706,0.3731161485052541,2.0,False,passive,0.05,20.0,LQP
LQP15MN27NG02_series.s2p,S21,0.0378234863677373,0.3885325771409557,2.0,False,passive,0.05,20.0,LQP
LQP15MN2N0B02_series.s2p,S21,0.0022673951940633,0.1151094818141334,2.0,False,passive,0.05,20.0,LQP
LQP15MN2N0W02_series.s2p,S21,0.0022673951940633,0.1151094818141334,2.0,False,passive,0.05,20.0,LQP
LQP15MN2N1W02_series.s2p,S21,0.0033774862014975,0.1838173093151746,2.0,False,passive,0.05,20.0,LQP
LQP15MN2N2B02_series.s2p,S21,0.004844204545847,0.2371326927251393,2.0,False,passive,0.05,20.0,LQP
LQP15MN2N2W02_series.s2p,S21,0.004844204545847,0.2371326927251393,2.0,False,passive,0.05,20.0,LQP
LQP15MN2N3W02_series.s2p,S21,0.0053407311226153,0.2443005324702691,2.0,False,passive,0.05,20.0,LQP
LQP15MN2N4B02_series.s2p,S21,0.0075689103498509,0.2804743188745193,2.0,False,passive,0.05,20.0,LQP
LQP15MN2N4W02_series.s2p,S21,0.0075689103498509,0.2804743188745193,2.0,False,passive,0.05,20.0,LQP
LQP15MN2N5W02_series.s2p,S21,0.0220729368781545,0.3898515767346762,2.0,False,passive,0.05,20.0,LQP
LQP15MN2N6W02_series.s2p,S21,0.0104111173689857,0.298044472719595,2.0,False,passive,0.05,20.0,LQP
LQP15MN2N7B02_series.s2p,S21,0.0104448301854855,0.2869957765668708,2.0,False,passive,0.05,20.0,LQP
LQP15MN2N7W02_series.s2p,S21,0.0104448301854855,0.2869957765668708,2.0,False,passive,0.05,20.0,LQP
LQP15MN2N8W02_series.s2p,S21,0.0120400895755823,0.2947468191995201,2.0,False,passive,0.05,20.0,LQP
LQP15MN2N9W02_series.s2p,S21,0.0131095457055437,0.2951447052071507,2.0,False,passive,0.05,20.0,LQP
LQP15MN33NG02_series.s2p,S21,0.0354522768364213,0.4004273966610657,2.0,False,passive,0.05,20.0,LQP
LQP15MN3N0B02_series.s2p,S21,0.0133645811431668,0.2893718480700731,2.0,False,passive,0.05,20.0,LQP
LQP15MN3N0W02_series.s2p,S21,0.0133645811431668,0.2893718480700731,2.0,False,passive,0.05,20.0,LQP
LQP15MN3N1W02_series.s2p,S21,0.0138351944231059,0.2848104244564489,2.0,False,passive,0.05,20.0,LQP
LQP15MN3N2W02_series.s2p,S21,0.0184206836282889,0.3091325726693919,2.0,False,passive,0.05,20.0,LQP
LQP15MN3N3B02_series.s2p,S21,0.0200522306095275,0.3109363858019921,2.0,False,passive,0.05,20.0,LQP
LQP15MN3N3W02_series.s2p,S21,0.0200522306095275,0.3109363858019921,2.0,False,passive,0.05,20.0,LQP
LQP15MN3N4W02_series.s2p,S21,0.0212424450810835,0.3090689621448307,2.0,False,passive,0.05,20.0,LQP
LQP15MN3N5W02_series.s2p,S21,0.0227902237806663,0.3079182403909838,2.0,False,passive,0.05,20.0,LQP
LQP15MN3N6B02_series.s2p,S21,0.0238235015359519,0.3079607930625497,2.0,False,passive,0.05,20.0,LQP
LQP15MN3N6W02_series.s2p,S21,0.0238235015359519,0.3079607930625497,2.0,False,passive,0.05,20.0,LQP
LQP15MN3N7W02_series.s2p,S21,0.0243228764720729,0.3054303794936768,2.0,False,passive,0.05,20.0,LQP
LQP15MN3N8W02_series.s2p,S21,0.0270526736163563,0.3122833858716529,2.0,False,passive,0.05,20.0,LQP
LQP15MN3N9B02_series.s2p,S21,0.0243077104110575,0.2961048934738612,2.0,False,passive,0.05,20.0,LQP
LQP15MN3N9W02_series.s2p,S21,0.0243077104110575,0.2961048934738612,2.0,False,passive,0.05,20.0,LQP
LQP15MN4N3B02_series.s2p,S21,0.0295819081357626,0.3035312951173187,2.0,False,passive,0.05,20.0,LQP
LQP15MN4N7B02_series.s2p,S21,0.0311341392030451,0.3008507661464695,2.0,False,passive,0.05,20.0,LQP
LQP15MN5N1B02_series.s2p,S21,0.032037364360511,0.2953388100609688,2.0,False,passive,0.05,20.0,LQP
LQP15MN5N6B02_series.s2p,S21,0.0336074624051812,0.2971213917602658,2.0,False,passive,0.05,20.0,LQP
LQP15MN6N2B02_series.s2p,S21,0.0353164771871993,0.294502621736445,2.0,False,passive,0.05,20.0,LQP
LQP15MN6N8B02_series.s2p,S21,0.0361561156076354,0.2950307233776441,2.0,False,passive,0.05,20.0,LQP
LQP15MN7N5B02_series.s2p,S21,0.037220553240091,0.2979186312021675,2.0,False,passive,0.05,20.0,LQP
LQP15MN8N2B02_series.s2p,S21,0.0365675991070326,0.2983941744864072,2.0,False,passive,0.05,20.0,LQP
LQP15MN9N1B02_series.s2p,S21,0.036902053546296,0.302656237375673,2.0,False,passive,0.05,20.0,LQP
LQW04CA90NK00_series.s2p,S21,0.0113139426924636,0.2905634238119335,2.0,False,passive,0.01,20.0,LQW
LQW18AN4N2B8Z_series.s2p,S21,0.0061180043449877,0.1426907614238088,2.0,False,passive,0.05,20.0,LQW
